school name,principal name,contact no,email
 Govt.H. S. L. P. S.Peroorkada , JANET  REYNOLD ,04712430999,ghslpsperoorkada@gmail.com
 Govt. L. P. S.Pettah , G K KALADEVI AMMA ,0000000000,govtlpspettah@gmail.com
 Govt. L. P. S. Fort , P.V.SREEKALESAN ,9447013959,govtlpsfort@gmail.com
 Sanskrit H. S. L. P.S. , Padmakumari.K.V ,9746937205,govt.sanskritlps@gmail.com
 Govt. L. P. S.Vattiyoorkavu , Karthika Soman I ,04712365120,govtlpsvattiyoorkavu@yahoo.in
 Govt. L. P. S.Manchanppara , hm ,9946722457,manchamparaglps@gmail.com
 Holy Cross L. P. S.Paruthippara , BRIJIT.A ,9895334913,holycrosslpsparuthippara@gmail.com
 St. Goretti`s L. P.S. Nalanchira , SR.PONNAMMA  .S ,04712531459,stglps@gmail.com
 Jayamatha L. P. S.Pullottukonam , MINI . L. JOHN ,9495627918,jayamathalps@gmail.com
 L. F. M. S. C. L. P.S. Vettikonam , LEYAMMA P ,04712373832,lfmsclps@gmail.com
  St Peter's L. P. SShangumughom , GENEVIEVE D'SILVA ,04712502450,stpeterslps43316@gmail.com
 St. Joseph`s L. P.S. Palayam , SUMA JOSE K J ,04712337374,st.josephslps1@gmail.com
 Kinder Gaarten L. P.S. Nanthancode , B.Lawrence ,9995829069,kindergartenlps635@gmail.com
 St. Mary`s L. P. S.Vettukadu , RAJU Y ,8547967626,stmaryslpsvettucaud@gmail.com
 St. Ann`s L. P. S.Pettah , LINDA ALBERT ,04712576429,pettahstanneslps@gmail.com
 L. P. S. Vallakadavu , VAHIDHA BEEVI. A ,04712501525,vallakkadavulps2016@gmail.com
 Holy Angel`s ConventL. P. S. , Sr.Rose Margret K  D ,04712479766,holyangelslps@gmail.com
" Infant Jesus CentralSchool, Pongummoodu ", Sr. Lizymol Joseph ,04712559923,ijstvm@gmail.com
 St. Mary`s LPSPattom , SR. LALI ARAKKAL ,04712441880,stmaryslpstvm@gmail.com
 St. Shantal L. P. S.Kowdiar , Sr.Litty ,04712431170,st.shantal@rediffmail.com
 Jawahar Nagar L. P.S. Vellayambalam , REJINI NETTO ,04712723873,jnlps1965@yahoo.com
 Bethlehem L. P. S.Sreekariam , Sr.MERIN KOCHUPALLATHUCHERRY SABS ,2598313,bethlehemschool@gmail.com
 S. C. P. Home L.P.S. , BEENA V ,LP,scphglps@gmail.com
 St. Joseph`s LPSKochuveli , Filicia Gladis ,9847499256,stjosephslps43329@gmail.com
 Govt.U. P. S.Chackai , OMANA S ,9495303365,gupschackai@gmail.com
 Govt. U. P. S.Ulloor , AJITHA.H ,04712444534,govtupsulloor@gmail.com
 Govt. U. P. S.Kumarapuram , Venukumaran Nair V. ,04712449658,modelupskumarapuram@gmail.com
 Govt. U. P. S.Kudappanakunnu , Rehima.V.M. ,04712730141,kudappanakunnuups@gmail.com
 Govt. U. P. S.Kusavarkal , LATHA J ,7907808108,gupskusavarkal@gmail.com
 S. P. T. P. M. U. P.S. Kuravankonam , VIJAYAKUMARI K G ,8921236925,sptpmgups@gmail.com
 Govt. U. P. S.Eanchakkal , RajeswariAmma R ,9633995867,gupseanchakkal@gmail.com
 Govt. U. P. S.Palkulangara , GOPAKUMARY.M.O ,2469583,gupspalkulangara@gmail.com
 Govt. U. P. G. S.Fort , Saji kumar. N. R ,04712574140,upgsfort@gmail.com
 Gvot. U. P. S.Thampanoor , MUHAMMAD RAFI J ,9447101876,gupsthampanoor@gmail.com
 Gvot. U. P. S.Chettikulangara , M O Gopakumary ,9497640320,gupschettikulangara@gmail.com
 Govt. U. P. S.Kunnukuzhy , MARY SEENA N ,9746570915,upskunnukuzhy@gmail.com
 Govt. U. P. S.Cheruvakkal , Ushakumary. K G ,04712590735,gupscheruvaickal@gmail.com
 Concordia U. P. S.Peroorkada , JACOB SAJI E ,04712434430,concordiaups1916@gmail.com
 Infant Jesus U. P.S. Kuravankonam , S.RAJENDRAN ,04712430477,infantjesuscs@gmail.com
 S. R. K. S. T. S.Nettayam , Sudha.S ,9745361871,srkstrustschool@gmail.com
 T. E. M. U. P. S.Peroorkada , AMMINI S S ,9497693070,temupsprkd@gmail.com
 V. M. J. U. P. S.Vallakadavu , NOORJAHAN.H ,9995252815,vmjupstvm@gmail.com
 L. M. S. U. P. S.Contonment , AJITHA L ,9400830430,lmsupstvm@gmail.com
 St. Ephren`s U. P.S. Cheruvayakkal , ANNIE CHACKO ,04712442867,stemsp@gmail.com
 U. P. S.Valiaudeswaram , Jayasree R ,9446967153,valiyaudeswaramups@gmail.com
 Govt. L.P.S. ValiyaUdayeswaram , Sheejamony S ,8590849701,glpsvaliaudeswaram@gmail.com
" MARION PLAY HOME,MANNANTHALA  ", THANKAMANI.P ,04712534100,marionplayhome83@gmail.com
" ST.Mary's TeacherTraining Institute,Pattom ", MARIAMMA GEORGE ,04712447354,stmarysttipattom@gmail.com
 St. Roch's TTI Thope , Sheela T G  ,04712505068,strochsttithope@gmail.com
  , No Data Found! , ,HSE
  , No Data Found! , ,HSE
 Technical HigherSecondary SchoolMuttada , Anandakuttan T K ,9446705240,thssmuttada.ihrd@gmail.com
 St. Thomas L.PSchool Pothencode , Mrs. Leelamma Cyriac ,2419373,stthomaslpspothencode@gmail.com
 Govt. L. P. S.Attinkuzhy , SOFIA M ,9746866154,glpsattinkuzhy@gmail.com
 Govt. L. P. S.Channankara , vacant ,9544522697,glpsckkara1919@gmail.com
 Govt. L. P. S.Cheeranikkara ,  Sharafudeen E ,04722830071,esharafudeenpgd@gmail.com
 Govt. L. P. S.Cheramanthuruthu , SHEEJAMONY S ,04712428426,glpscheramanthuruth@gmail.com
 Govt. L. P. S.Kadinamkulam , USHA KUMARY K G ,9447906679,lpskadinamkulam@gmail.com
 S. K. V. L. P. S.Kadinamkulam , Madhu S ,9495394459,gskvlpskadinamkulam19@gmail.com
 Govt. . LP. S.Kanniyakulangara , VIMALA P ,04722834358,glpskanya1357@gmail.com
 Govt. L. P. S.Karichara , VENUKUMARAN NAIR V ,04712757088,glpskarichara@gmail.com
 Govt. L. P. S.Koppam , Sulaigha N S ,0472581333,glpskoppam1333@gmail.com
 Govt. L. P. S.Korani , ALBAYAN  M ,04712427272,glpskorani@gmail.com
 Govt. H. S. L. P. S.Kulathoor , vacant ,123456,ghslpskulathoor@gmail.com
 Govt. H. W. L. P. S.Kulathoor , Ramesan.R ,9446048225,ghwlpskulathoor@gmail.com
 Govt. R. L. P. S.Kulathoor , BEENA CHACKO ,7994343556,govtrlpskulathoor@gmail.com
 Govt. L. P. S.Kuttiyani , Ushakumari C ,04722586683,glpskuttiyani@gmail.com
 Govt. L. P. S.Manakkal , Mini.V.S ,2598226,manackallps@gmail.com
 Govt. L. P. S.Mangalapuram , HAJISA H ,04712617319,mangalapuramlps@gmail.com
 Govt. L. P. S.Monvila , L SHEEJA ,04712599722,glpsmonvila@gmail.com
 Govt. L. P. S.Menamkulam , DAISE MARY SEBASTINE ,04712705326,menamkulamlps@gmail.com
 Govt. L. P. S.Murukkumpuzha , P Geetha ,04712424201,lpsmurukkumpuzha@gmail.com
 Govt. L. P. S.Nannattukavu , Geethakumari S ,04712719665,glpsnannattukavu@gmail.com
 Govt. L. P. S.Pirappencode , SUSHAMAKUMARI C I ,04722581252,glpspirappancode@gmail.com
 Govt. L. P. S.Punkummoodu , SAJITHA KUMARY .G S ,047122585570,hmlpspkm@gmail.com
 Govt. L. P. S.Puthenthope , Thahira beevi.R ,2750139,ptpglps@gmail.com
 Govt. L. P. S.Thachappally , SAIDA S ,04712427800,glpsthachappally@gmail.com
 Govt. L. P. S.Thalayil , ZEENA N I ,04722831555,glpsthalayalvbm@gmail.com
 Govt. L. P. S.Thekkada , LAILA.A ,04722834300,thekkadalps@gmail.com
 Govt. L. P. S.Thiruvelloor , R GEETHAKUMARI ,04712410384,govtlpsthiruvelloor@gmail.com
 Govt. L. P. S.Thonnakkal , JYOTHI SREE G ,04712427538,glpsthonnakkal.tvm@gmail.com
 Govt. L. P. S.Thumba , SUNITHA B ,04712705126,govtlpsthumpa@gmail.com
 Govt. L. P. S.Uthiyaramoola , ANSARBEEGOM S ,LP,govtlpsuthiyaramoola43431@gmail.com
 L. P. S.Kailathukonam , MINI H S ,04712618526,lpskailathukonam@gmail.com
 Sainik L. P. S. , JAYAKUMAR S ,9447063699,sainiklps50@gmail.com
 St.Antony`s L. P. S.Vadakkumbhagam , MANOJKUMAR.G ,9447857290,st.antonyslpskzm@gmail.com
 St.Thomas L. P. S.Veli , SHARLET ALMEIDA J ,8547442597,stlpveli@gmail.com
 C. S. I. Kazhakuttom , LEKHA GANGADHARAN ,04712416368,csiemskazhakuttom@gmail.com
 A.G.J.M SchoolKariavattom , SR.REGIN MARY D M ,04712416445,agjmskariyavattom@gmail.com
 Govt. L. P. SAndoorkonam , Zeenath Beegum M ,04712754086,andoorkonamglps@gmail.com
 Govt. L. P. S.Chenkottukonam , HILDA D Y ,04712712986,chenkottukonam43440@gmail.com
 Govt. L. P. S.Kanjikkal , Jayasree.S.R. ,9446221530,govtlpskanjickal@gmail.com
 Govt. L. P. SKariyam , PREETHA V(In Charge) ,8547633608,govtlpskariyam@gmail.com
 Govt. L. P. SManalakom , GIRYKUMARY O ,04712427033,glpsmanalakom@gmail.com
 Govt. L. P. S.Pallippuram , SHEEJA (FOR HM) ,04712110038,glpspallippuram@gmail.com
 Govt. L. P. S.Pattathil , B.BEENA ,04712427676,hmpattathil@gmail.com
 Govt. L. P. S.Vellanickal , Girijakumari L V ,8086168634,glpsvellanickal@gmail.com
 Govt. U. P. S.Chanthavila , Ramesan R ,6282697498,chanthavilagups@gmail.com
 Govt. U. P. S.Edavilakom ,  ML RENUKA ,04712420442,edavilakomups@gmail.com
 Govt. U. P. S.Kalloor , SHAMEENA BEEGUM H ,04712427915,gupskalloor@gmail.com
 Govt. U. P. S.Kaniyapuram , Najumudeen.M ,04712752651,gupskaniyapuram@gmail.com
 Govt. U. P. S.Kariavattom , Baby Shammi Gaffoor ,04712412810,gupskvtm@gmail.com
 Govt. U. P. S.Kattaikonam , NAHAS M ,04712717562,gupskattayikonam@gmail.com
 Govt. U. P. S.Koliacode , K.KRISHNAN NAIR ,04722582387,gupskoliyakode@gmail.com
 Govt. U. P. S.Konchira , SHEELA K ,04722582007,gupskonchira@gmail.com
 Govt. U. P. S.Kuzhivila , Anilkumar M R ,9526996723,govtupskuzhivila@gmail.com
 Govt. U. P. S.Parakkal , JAYASREE E R ,04722875163,gupsparackal@gmail.com
 Govt. U. P. S.Pothencode , M.Salavudeen ,04712419402,gupspothancode@gmail.com
 B. P. M. U. P. S.Vettuthura , MOLLY ANTONY D ,04712753850,bpmupsvettuthura1@gmail.com
 E. V. U. P. S.Thonnakkal , I R LEENA ,04712715278,evupschool@gmail.com
 New U. P. S.Cheeranikkara , Sreelatha P S ,04722832269,sreelathaps@ymail.com
 St.Andrews U. P. S.Chittattumukku , Hera rajan J ,04712704826,hmstandrews3@gmail.com
 St.Thomas U. P. S.Pothencode , Thresiamma V S ,04712719563,stthomasups1950@gmail.com
 St.Ignatious U. P.S. Puthenthope , SUGATHA  C R ,04712753048,stignatiousupsputhenthope@gmail.com
 Govt.L. P. S.Alummoodu , Nabeesath Beevi.J ,04712757470,glpsalummoodu@gmail.com
" St.Martha's SpecialSchool for MentallyChallenged,Menamkulam ", Sindhu T.J ,9656714400,stmarthaspecialschool@gmail.com
" Shalom SpecialSchool,KEMHCentre,Vattappara ", SAJAYLAL T K ,04722585035,shalomkemcv@gmail.com
 S V B H S SSanthigiri Ashram , Janani Kripa Jnanatapaswini ,8113925007,santhigirividyabhavanhss@gmail.com
  , No Data Found! , ,HSE
  , No Data Found! , ,HSE
  , No Data Found! , ,HSE
  , No Data Found! , ,HSE
 Technical HS Ulloor , SUNIL KUMAR. D ,04712590079,thsulloor@gmail.com
  , No Data Found! , ,HSE
" Chinmaya VidyalayaAttukal, Manacaud ", Lekshmi M S ,04712455692,chinmayaattukal@gmail.com
  , No Data Found! , ,HSE
  , No Data Found! , ,HSE
  , No Data Found! , ,HSE
  , No Data Found! , ,HSE
  , No Data Found! , ,HSE
  , No Data Found! , ,HSE
  , No Data Found! , ,HSE
 M. V. H. S. S.Arumanoor , C.J Bhava ,04712210624,mvhssarumanoor44001@yahoo.com
 Govt. V. H. S. S.Poovar , PUSHPA BAI V M ,04712210354,gvhsspoovar@gmail.com
 Vimala Hridaya H. S.Viraly , SR.  SHERLY W ,04712213884,vimalahridayahsviray@gmail.com
 H. S. Balaramapuram , SUNILKUMAR.M.R ,04712402706,highschoolblpm@gmail.com
 N.K.M Govt. H.S.S.Dhanuvachapuram , VASANTHAKUMARI S ,04712232542,nkmghssdvpm44005@gmail.com
 Govt. H. S for GirlsDhanuvachapuram , BAHULEYAN S ,04712232492,gghsdhanuvachapuram@gmail.com
 N. S. S. H. S. S.Dhanuvachapuram , Sreelatha R S ,04712230939,nssghsdpm@gmail.com
 P. K. S. H. S. S.Kanjiramkulam , SHIBU C ,04712260607,headmaster.pkshss@gmail.com
 Panchayath H. S.Kanjiramkulam , SREEKUMAR S ,04712265131,panhs44009@gmail.com
 Govt. H. S.Paraniyam , Brijet E L ,04712261628,govtvhssparaniyam44010@gmail.com
 Leo XIII H. S. S.Pulluvila , Prameela Forgod A ,2260229,leopulluvila@gmail.com
 Govt. High School Kanjiramkulam , RADHA.V.K ,2261351,44012ghskanjiramkulam@gmail.com
 St.Chrysostom G.H.SNellimoodu , LITTLE M P ,2261060,scghs44013@gmail.com
 St. Helen`s Girls H.S. Lourdepuram , SR. ELSAMMA THOMAS ,04712261231,sthelensghs@gmail.com
 P. P. M. H. S.Karakonam , REMADEVI THANKACHI G ,04712250316,hmkarakonam@gmail.com
 V P M   H S SVellarada , S K RICHARDSEN ,04712242149,vpmhshm@gmail.com
 St. Thomas H. S. S.Amboori , Sr Brigeethamma Abraham ,04712245343,stthomashss.amboori4@gmail.com
 P. R. W. H. S. S.Kattakada , GILDA S ,04712293096,prwhssktda@yahoo.com
 Govt. H. S. S.Kulathummel , MEENA J V ,04712290102,hsskulathummel@gmail.com
 Govt. V & H.S.S.Poovachal , GEETHA K ,04722895960,govthsspoovachal44020@gmail.com
 Govt. V And H S SKulathoor , THANKAM N K ,04712210088,gvhssntak@gmail.com
 Govt. V. H. S. SMalayinkil , JAYALEKHA ,2283120,gvhss44022@gmail.com
 Govt. H. S. S.Vilavoorkal , GOPAKUMAR  R ,04712282865,44023ghssvilavoorkal@gmail.com
 Govt. H. S. S. forGirls Malayinkil , Sherly Thomas ,04712283020,gghssmalayinkil@yahoo.com
 St. Xavier`s H. S. SPeyad , ROSELEND  KUMARI .K.G ,04712289098,stxaviershss44025@gmail.com
 N. S. S. H. S.Chowalloor , BEENA S NAIR ,04712378865,nsshschowalloor44026@gmail.com
 D. V. M. N. N. M. H.S. S. Maranalloor , HARIKUMAR.V.S ,04712298709,dvmnnmhss44027@gmail.com
 Govt. H. S. Kandala , K.I.BINI ,04712298675,govthskandala44028@gmail.com
 Govt. H. S. S.Marayamuttom , MADHUSOODANAN NAIR S ,04712275257,ghssmtm@gmail.com
 M. G. M. H. S.Poozhanadu , Rajasree S ,04712255232,mgmhsp@gmail.com
 J. P. H. S. S.Ottasekharamangalam , U.MADHUSOODANAN NAIR ,04712255241,jphssosm@gmail.com
 New H. S. S.Nellimood , Ajitha Rani  V  ,04712263838,newhss.nellimood@gmail.com
 Govt. V. H. S. S.Kottukal , CELIN C L ,04712269056,gvhsskottukal@gmail.com
 V.V.H.S S Nemom  , DINESKUMAR . H.S ,2392143,vvhssnemom44034@gmail.com
 Govt. H. S. S.Neyyattinkara , KALA G S ,04712222434,gbhssnta@gmail.com
 Govt. M. T. H. S.Ooruttukala , Meera Sahib. J ,04712222560,govtmthsooruttukala@gmail.com
 Govt. H S S forGirls Neyyattinkara , ANI HELAN B ,2222209,gghssnta44037@gmail.com
 P. G. M. V. H. S. S.Pullamala , LATHIKAKUMARI G L ,04712220913,pgmvhss@gmail.com
" St.Thereses ConventGirls H.S.S,Neyyattinkara ", Sr. Flory Joseph ,2225182,st.theresesc@yahoo.in
 Evans H. S.Parassala , SHAHJI SANTHOSH KUMAR. P.T ,04712200689,evans44040@gmail.com
 Govt. V. H. S. S.And H. S. S.Parassala , CHANDRIKA.J ,04712202331,202331school@gmail.com
 Samuel L. M. S. H.S. Parassala , MARY JAIN.S ,2203109,samuellmshsparassala@gmail.com
 L. M. S Tamil H. S.Parassala , SREELATHA    P.R ,2205491,lmstamil.school289@gmail.com
 Govt. K .V. H. S.Ayira , CHRYSTAL JOHN J S ,04712200915,gkvhsayira44044@gmail.com
 P.T.M.V.H.S.SMaruthoorkonam , SREEKUMARI   R ,04712266823,ptmhs1976@gmail.com
 V P S H S S for BoysVenganoor , BINDU M R ,04712480231,vpsbhss@gmail.com
 St. Mary`s H. S. S.Vizhinjam , REENA LOUIS ,04712481714,stmaryshssvzm@yahoo.com
 Rosa MysticaResidential HigherSecondary School , LATHA S ,04712268732,rmohss@gmail.com
 H.S.S for GirlsVenganoor , UMA V S ,04712480956,girlsvenganoor44049@gmail.com
 Govt. Model H. S. S.Venganoor , KALA.B.K ,04712480125,gmhssvenganoor125@gmail.com
 St. John`s H. S. S.Undancode , JAYAN G ,04712250245,stjohnsundancode@gmail.com
 Vrindavan H. S.Vlathankara , ANITHAKUMARI S ,04712236795,vrindavanschool@gmail.com
 Govt. H. S. S NeyyarDam , SHREELATHA I M ,0471272375,ghssneyyardam@yahoo.in
 High School Vavode , Premeeladevi K S ,2272226,vavodehs44054@gmail.com
 Govt. V. H. S. S.Veeranakavu , DAMODARAN PALLATH ,2290429,veeranakavuschool@gmail.com
 Victory Girls H. S.Nemom , RADHIKA V NAIR ,04712391395,vghssnemom44056@gmail.com
 M. C. H. S. S.Kottukalkonam , S.Kalakumari ,2403698,44057mchss@gmail.com
 K. P. M. H. S.Krishnapuram , ANITHA.R.NAIR ,04712407948,kpmhs44058@gmail.com
 Govt. H. S. S.Balaramapuram , JAYASREE S ,04712400381,hssbal@gmail.com
 Govt.V and H S SParuthippally , IRINE C P ,04722852265,gvhsspplly44060@gmail.com
 St. Mary's H. S. S.Kamukincode , SUNIL KUMAR .A ,2222771,stmaryshskamukincode@gmail.com
 Govt. H. S. S.Mylachal , Rani Sreedhar  ,04712255464,govthssmylachal@gmail.com
 Govt. H. S. S.Keezharoor , SALOMI A ,04712275826,govt.hsskeezharoor@gmail.com
 L. F. H. S.Anthiyoorkonam , JAYASREE B G ,04712282138,lfhsanthiyoorkonam44064@gmail.com
 Victory V H S SOlathanni , G.GEETHA KUMARI ,04712222748,victoryvhss44065@gmail.com
 L. M. S. H. S. S.Chemboor , SUHITHA KUMARI M K ,2255684,lmshsschemboor44066@gmail.com
 St. Mathew`s H. S.Pozhiyoor , M. JAIN ,04712211054,stmathewshs79@yahoo.in
 Govt. H. S. Plavoor , BABURAJ T K ,04712290670,itplavoor@yahoo.in
 Govt. H. S.Perumpazhuthoor , MINI E R ,04712221588,ghsperumpazhuthoor44069@gmail.com
 L M S  H S S Amaravila , SHEEBA SHERIN M S ,2224431,amarlms123@gmail.com
 Govt. H. S. S.Anavoor , Shahubanath.s ,04712275395,hsanavoor@gmail.com
 Govt. L.V. H.S.S.Arayoor , SINDHU P S ,04712232810,arayoorlvhss@gmail.com
 Govt. H S SThirupuram , POUL CHRISTY.D.J ,04712211034,hsthirupuram44073@gmail.com
 St. Philip SadhuSamrakshana KendraSchool , Ajitha kumari .A ,04712290925,frphiliphss@gmail.com
 N.S.S. E. M. SchoolDhanuvachapuram , SHEELA RANI. S ,04712230320,nssemhs44075@gmail.com
 Nazareth HomeE.M.H.SBalaramapuram , Rev. Fr. Shinu Mathew ,04712400319,nazarethomekc@yahoo.com
 Shree Vidyadhi RajaVidya Nilayam H. S.S Neyyattinkara , SREEKANTAN NAIR N ,04712222489,shreevidyadhiraja@gmail.com
 Auxilium H. S.Vazhichal , Sr. Smitha Thomas ,2249120,auxiliumhsvazhichal@gmail.com
 TRINITY ENGLISH ANDMALAYALAM MEDIUM HSEDACODE , C S Bindu Das ,2393522,trinityeducation1992@gmail.com
 Govt. H. S.Utharamcode Iruveli , Reginald Dixon Raj .M F ,04722850444,ghsutharamcode44357@gmail.com
 Kannasa Mission HighSchool , C.R.SREEDEVI ,04712289561,kannasamissionhs@gmail.com
" Neo Dale SecondarySchool, Killi,Kattakada ", ANITHA THAMPI ,04712293306,neodaleschool@gmail.com
 Angels H. S. Poovar , Elsamma Joseph ,2210687,angelsschoolpvr@gmail.com
 Govt. L. P. S.Avanakuzhy , PRABHA.S ,04712403464,glpsavanakuzhy@gmail.com
 Govt. L. P. B. S.Chowara , LEENA ,2266115,lpbschowara@gmail.com
 Govt. L. P. S.Chundavilakom , Jayalatha .Y.D ,8078280155,chundavilakamlps@gmail.com
 Govt. L.P.S.Kazhivoor Moolakkara , SHEEBA GOPINATHAN ,04712266550,govtlpskazhivoor@gmail.com
 Govt. L. P. S.Kidarakuzhi , SREELETHA.G.L ,04712485515,lpskidarakuzhi@gmail.com
 Govt. L. P. S.Kottukal , BINDU S.S ,04712266033,glpskottukal44206@gmail.com
 Govt. D. V. L. P. S.Kottukal , R.Remadevi ,9961492711,gdvlpskottukal@gmail.com
 Govt. L. P. S.Kottukal puthalam , REMADEVI. K ,04712266558,44208puthalam@gmail.com
 Govt. S. N. V. L. P.S. Kovalam , Lali V L ,9895561892,snvlpskovalam@gmail.com
 Govt. P. V. L. P. S.Kuzhivila , SREELATHA.B.S ,04712405020,govtpvlpskuzhivila@gmail.com
 Govt. K. V. L. P. S.Mulloor , RANI.R ,9495823889,kvlpsmulloor12@gmail.com
 Govt. L. V. L. P. S.Mulloor , JOSEPH J ,04712484045,glvlpsmulloor@gmail.com
 Govt. L. P. S.Muttakkad , SHEEBA .V.R ,2483015,glpsmuttacaud@gmail.com
 Govt. L. P. S.Nellivila , Ushakumari K ,9446323351,nellivilaglps@gmail.com
 Govt. S. V. L. P. S.Pooncode , Kumarisheela s ,04712406077,gsvlps44215@gmail.com
 Govt. K. V. L. P. S.Thalayal , MERCY P  ,9744822550,kvlpsthalayal@gmail.com
 Govt. K. V. L. P. S.Thongal Nellimoodu , Anitha  ,8547702585,lpsthongal@gmail.com
 Govt. L. P. B. S.Venpakal , Binu B ,9447254634,govtlpbsvenpakal@gmail.com
 Govt. L. P. G. S.Venpakal , JAYASREE LETHA L T ,9447254634,lpgsvenpakal@gmail.com
 Gvot.L.P.SMudippuranadaVenganoor , Rajeswari s ,04712482400,glpsmudippuranada@gmail.com
 Govt. L. P. S.Vizhinjam , SHEELA KUMARI.L ,9495406509,govtlpsvizhinjam69@gmail.com
 Govt. S. V. L. P. S.Vizhinjam , SAINABEEVI.F ,8593029181,gsvlps44222@gmail.com
 Govt. H. A. L. P. S.Vizhinjam , John Shyson. M. G ,9495746561,govt.halpsvzm@gmail.com
 Lutheran L. P. S.Anthiyoor , Latha kumari .C.H ,LP,lathakumarich1967@gmail.com
 D.V.L.P.S Thalayal , Reshmi S  Nair ,9995061268,reshmisaikuttan@gmail.com
 B. F. M L. P. S.Avanakuzhi , Sheeja Rini .D.K ,9961866860,sheejarinidk@gmail.com
 M. S. C L. P. S.Balaramapuram , AJITHA.S T ,7025082170,44227msclpsblpm@gmail.com
 St.Josephs L. P. S.Balaramapuram , MERCY BAI YK ,9447894171,44228lpsbalaramapuram@gmail.com
 St. Josephs L. P. S.Chowara , Martin.S.T ,04712266456,44229stjoseph@gmail.com
 L. M. S L. P. S.Mangalathukonam , JALAJA KUMARI S R ,9497692936,44230lmslps@gmail.com
 P. T. M L. P. S.Maruthoorkonam , PREMKUMAR A.M ,04712266126,ptmlpsmaruthoorkonam@gmail.com
 M. S. C L. P. S.Kannancode , K C Jacob ,9447250719,msclpskannancode@gmail.com
 L. M. S L. P. S.Muttakkad , A.P.SanthaKumari ,9605150874,lmsmuttakkad@gmail.com
 M. S. C L. P. S.Pamamcode , Dolly J ,9846554105,44234pamamcode@gmail.com
 S. A L. P. S.Paruthanpara , V.L.Mohan ,9745223204,salpsparuthanpara@gmail.com
 K. V L. P. S.Punnakkad , AUGUSTIAN C ,9446258811,augustianc1965@gmail.com
 L. M. S L. P. S.Venganoor , SANUJA .M.L. ,8281285702,lmslpsvenganoor@gmail.com
 St. Aloysious L. P.S Vengannoor , PHILOMINA S M ,9526798010,staloysiuslps44238@gmail.com
 M.K.M.L.P.S Pongil , JUSTIN JOHN WERSELY ,04712263256,hmpongil@gmail.com
 St.Marys L. P. S.Vizhinjam , SELVARAJ J ,04712485946,smlps44240@gmail.com
 Stella Marys L. P.S. Nellimoodu , SR. SHALOM MARIA D.M ,04712263721,stellamarislps@gmail.com
 Govt. U. P. S.Athiyannoor , SHEELARAJ A S ,04712220221,44242athiyannoor@gmail.com
 Govt. U. P. S.Mulloor Panavila , D.J.Sam ,04712266336,gupsmulloorpanavila@gmail.com
 Govt. U. P. S. Nemom , JAYACHNDRAN V. ,04712392068,gupsnemom@gmail.com
 Govt. U. P. S.Puthichal , PRAMEELA T ,2406216,puthichalgups@gmail.com
 Govt. U. P. S.VenganoorBagavathinada , Muraleedharan. R ,04712405803,bhagavathinadaups@gmail.com
 L. M U. P. S.Adimalathura , A.Lekha ,9497003943,lekhaa1965@gmail.com
 M. V U. P. S.Chowara , SHIJI S R ,9497264789,shijisr25@gmail.com
 S. N U. P. S.Kattachalkuzhi , PRADEEP P S ,0471244249,kattachalkuzhisnups@gmail.com
 S. R. S U. P. S.Pallichal , Santhichandra.S ,8129756216,pallichalsrsups@gmail.com
 D. V U. P. S.Thalayal , KUMARI RADHIKA L N ,04712406015,dvupsthalayal@gmail.com
 S. A. S U. P. S.Venganoor , Ajitha T ,9446316226,sasupsvenganoor@gmail.com
 St.Josephs U. P. SVenniyoor , MARRYKUTTY T J ,7025811316,upsvenniyoor@gmail.com
 St. Francis De salesE. M SchoolKalluvettankuzhi , SHINY THOMAS ,04712483447,sfsschoolvzm@gmail.com
 St. Mary`s L. P.School Venniyoor , PREETHA T ,04712487196,st.maryscentralschoolvenniyoor@gmail.com
" Eskay Public School,Naruvamoodu ", S Sunitha ,2391707,eskayps@gmail.com
 Govt. L. P. S.Aruvikkara Punnavoor , USHA KUMARI I ,04712298089,glpspunnavoor93@gmail.com
 Govt. L. P. S.Chempanacode , VIMALA BAI O ,9495833045,glpschempancode@gmail.com
 Govt. T. L. P. S.Cherucode , RAHMATH BEEGUM.P.M ,04712288578,beegumrahmath54@gmail.com
 Govt. L. P. S.Kadampanad , SEBASTIAN C ,LP,glpskadampanad@gmail.com
 Govt. L. P. S.Kandankulangara , RETNAKARAN.M ,9846705561,glpskkulangara@gmail.com
 Govt. L. P. S.Kattakkada , ZEENATHU BEEVI. M. ,04712294045,lpsktda@gmail.com
 Govt. P. S. M. L. P.S. Kattakkada , C.KRISHNAN KUTTY ,04712290886,gpsmlpsktda@gmail.com
 Govt. L. P. S.Konniyoor , MARY ELBERIN J C ,04722895230,govtlpskonniyoor@gmail.com
 Govt. L. P. S.Kulathummel , Jayasree K G HM in charge ,04712290945,kulathummellps@gmail.com
 Govt. L. P. S.Kunnanad , SASIKALA L ,9895716201,kunnanadglps@gmail.com
 Govt. L. P. S.Kuruthencode , SREEKALA.S ,9496748596,kuruthamcodelps@gmail.com
 Govt. L.. P. S.Kuzhakkad , PRABHA.S ,04722896133,glpskuzhakad2@gmail.com
 Govt. L. P. S.Machel , HEBZEBA.R.S ,2282264,machelschool@gmail.com
 Govt. L. P. B. S.Malayinkil , RAMEELA R ,04712282422,glpbs.mkl@gmail.com
 Govt. L. P. G. S.Malayinkil , JAYA NATH.S. ,04712282374,mklglpgs@gmail.com
